Code_CIQUAL,Groupe_aliment,Sous-groupe_aliment,Nom_Produit_Francais,LCI_Name,Saisonnalite,Transport_par_avion_,Livraison,Materiau_emballage,Preparation,DQR_Note_qualite_la_donnee_,Score_unique_EF_,Score_unique_EF__Agriculture,Score_unique_EF__Transformation,Score_unique_EF__Emballage,Score_unique_EF__Transport,Score_unique_EF__Supermarche_distribution,Score_unique_EF__Consommation
31035,glaces et sorbets,glaces,Barre glacée chocolatée,"Ice cream, chocolate coated",mix de consommation FR,0,Congelé,PP,Pas de préparation,3.45,0.278341,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489,0.0091920963
31073,produits sucrés,chocolats et produits à base de chocolat,Barre goûter frais au lait et chocolat,"Chocolate snack bar, dairy filling",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.28,0.6730956100000001,0.5584782500000001,0.076837745,0.0156055539999999,0.017300623,0.0045906531,0.0
31099,produits sucrés,chocolats et produits à base de chocolat,Barre goûter frais au lait et chocolat avec génoise,"Chocolate snack bar, dairy filling with sponge cake",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.28,0.6730956100000001,0.5584782500000001,0.076837745,0.0156055539999999,0.017300623,0.0045906531,0.0
31012,produits sucrés,chocolats et produits à base de chocolat,Barres ou confiserie chocolatées au lait,"Chocolate confectionery or bar, with dairy filling",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.28,0.6730956100000001,0.5584782500000001,0.076837745,0.0156055539999999,0.017300623,0.0045906531,0.0
37000,aides culinaires et ingrédients divers,ingrédients divers,Base de pizza à la crème,cream sauce for pizza base,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation,2.89,0.40390152,0.25998533,0.10829098,0.016462137,0.0092640238,0.0098990521,0.0
37002,aides culinaires et ingrédients divers,ingrédients divers,Base de pizza tomatée,Tomato sauce for pizza base,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation,3.19,0.16512553,0.087732798,0.035916618,0.016462137,0.015112857,0.0098990521,0.0
11033,aides culinaires et ingrédients divers,herbes,"Basilic, frais","Basil, fresh",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.75,0.14484049,0.09117739,0.0,0.02476141,0.012761644,0.0119211289999999,0.0042189169
11032,aides culinaires et ingrédients divers,herbes,"Basilic, séché","Basil, dried",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.75,0.16808574,0.072941912,0.0,0.051649676,0.01375452,0.029739628,0.0
12105,lait et produits laitiers,fromages,Beaufort,"Beaufort cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
23881,produits céréaliers,gâteaux et pâtisseries,Beignet à la confiture,Doughnut filled with jam,mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,3.11,0.24376024,0.16417384,0.038973288,0.018695331,0.012018828,0.0098990521,0.0
10023,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Beignet de crevette,Shrimp fritters,mix de consommation FR,0,Glacé,PS,Four,3.24,0.38784395,0.2459372199999999,0.0515484929999999,0.017846655,0.029837996,0.0089786658,0.033694973
25556,entrées et plats composés,plats composés,Beignet de légumes,Vegetable fritters,mix de consommation FR,0,Glacé,PP,Micro onde ,2.52,0.2515038,0.16703208,0.03649359,0.016120857,0.016433269,0.0089786658,0.0064417627
25551,entrées et plats composés,feuilletées et autres entrées,"Beignet de viande, volaille ou poisson, fait maison","Meat, poultry or fish fritters, home-made",mix de consommation FR,0,Glacé,PS,Four ,1.92,0.84859156,0.6042039,0.14846684,0.0374580579999999,0.015909756,0.0089786658,0.033694973
23884,produits céréaliers,gâteaux et pâtisseries,"Beignet fourré aux fruits, préemballé","Doughnut filled with fruits, prepacked",mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.13,0.29314382,0.21243474,0.041754295,0.018695412,0.010361925,0.0098990521,0.0
23885,produits céréaliers,gâteaux et pâtisseries,"Beignet fourré goût chocolat, préemballé","Doughnut filled with chocolate, prepacked",mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.19,0.5128765799999999,0.39557504,0.070219155,0.018694326,0.018172964,0.0098990521,0.0
23880,produits céréaliers,gâteaux et pâtisseries,"Beignet rond moelleux, sans fourrage, saupoudré de sucre","Doughnut, plain",mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.27,0.2235473399999999,0.14607455,0.038600959,0.0186966189999999,0.010276279,0.0098990521,0.0
20004,"fruits, légumes, légumineuses et oléagineux",légumes,"Bette ou blette, crue","Swiss chard, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.55,0.063456207,0.026997399,0.0,0.0,0.013259629,0.018980262,0.0042189169
20005,"fruits, légumes, légumineuses et oléagineux",légumes,"Bette ou blette, cuite","Swiss chard, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.98,0.14499591,0.0315364189999999,0.0,0.024684209,0.02514779,0.043492718,0.020134771
20091,"fruits, légumes, légumineuses et oléagineux",légumes,"Betterave rouge, crue","Beetroot, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.05550275,0.036500002,0.0,0.0,0.010935776,0.0075450438,0.00052192787
20003,"fruits, légumes, légumineuses et oléagineux",légumes,"Betterave rouge, cuite","Beetroot, cooked",mix de consommation FR,0,Glacé,LPDE,Cuisson à l'eau,3.0,0.12053066,0.042636676,0.0,0.025961807,0.020740446,0.0170886879999999,0.014103048
16415,matières grasses,beurres,"Beurre à 39-41% MG, léger, doux","Butter, light, 39-41% fat, unsalted",mix de consommation FR,0,Glacé,PP,Pas de préparation,3.65,1.1514725,1.0542554,0.055903738,0.015478282,0.013733529,0.0096880018,0.0024293397
16411,matières grasses,beurres,"Beurre à 60-62% MG, à teneur réduite en matière grasse, demi-sel","Butter, 60-62% fat, light, lightly salted",mix de consommation FR,0,Glacé,PP,Pas de préparation,3.65,1.152012,1.0542554,0.056443279,0.015478282,0.013733529,0.0096880018,0.0024293397
16410,matières grasses,beurres,"Beurre à 60-62% MG, à teneur réduite en matière grasse, doux","Butter, 60-62% fat, light, unsalted",mix de consommation FR,0,Glacé,PP,Pas de préparation,3.65,1.1514725,1.0542554,0.055903738,0.015478282,0.013733529,0.0096880018,0.0024293397
16402,matières grasses,beurres,"Beurre à 80% MG, demi-sel","Butter, 80% fat, lightly salted",mix de consommation FR,0,Glacé,PP,Pas de préparation,2.69,1.152012,1.0542554,0.056443279,0.015478282,0.013733529,0.0096880018,0.0024293397
16403,matières grasses,beurres,"Beurre à 80% MG, salé","Butter, 80% fat, salted",mix de consommation FR,0,Glacé,PP,Pas de préparation,2.69,1.152012,1.0542554,0.056443279,0.015478282,0.013733529,0.0096880018,0.0024293397
16400,matières grasses,beurres,"Beurre à 82% MG, doux","Butter, 82% fat, unsalted",mix de consommation FR,0,Glacé,PP,Pas de préparation,2.69,1.1514725,1.0542554,0.055903738,0.015478282,0.013733529,0.0096880018,0.0024293397
16404,matières grasses,beurres,"Beurre à 82% MG, doux, tendre","Butter, 82% fat, unsalted, easy-to-spread",mix de consommation FR,0,Glacé,PP,Pas de préparation,3.17,1.1514725,1.0542554,0.055903738,0.015478282,0.013733529,0.0096880018,0.0024293397
15202,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Beurre de cacahuète ou Pâte d'arachide,Peanut butter or peanut paste,mix de consommation FR,0,Ambiant (long),V (PVC),Pas de préparation,3.53,0.45377443,0.33995342,0.011103799,0.0399098009999999,0.018633601,0.027302377,0.016875668
16030,matières grasses,huiles et graisses végétales,Beurre de cacao,Cocoa butter,mix de consommation FR,0,Ambiant (long),Bouteille PET,Pas de préparation,2.53,1.6699211,1.5613582,0.03902133,0.021199983,0.035164728,0.010363613,0.0
11507,aides culinaires et ingrédients divers,ingrédients divers,Bicarbonate de soude,Sodium bicarbonate,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation,2.97,0.23196544,0.0,0.20048282,0.015125934,0.0084791968,0.0078774815,0.0
5001,boissons,boisson alcoolisées,"Bière ""coeur de marché"" (4-5° alcool)","Beer, regular (4-5° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,2.84,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5011,boissons,boisson alcoolisées,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)","Beer, ""specialty"", from abbey or regional (varying alcohol content)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5010,boissons,boisson alcoolisées,"Bière ""spéciale"" (5-6° alcool)","Beer, special (5-6° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5000,boissons,boisson alcoolisées,Bière brune,"Beer, dark",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5008,boissons,boisson alcoolisées,Bière faiblement alcoolisée (3° alcool),"Beer, low alcohol-content (3° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5002,boissons,boisson alcoolisées,Bière forte (>8° alcool),"Beer, strong (>8° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
5030,boissons,boisson alcoolisées,"Bière sans alcool (<1,2° alcool)","Beer, alcohol-free (<1,2° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12383059,0.0084453762,0.0318448489999999,0.051649676,0.02064847,0.0088128735,0.0024293397
7301,produits céréaliers,pains et viennoiseries,Biscotte briochée,"Rusk, w eggs",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.27,0.13607987,0.065605599,0.041505825,0.016474386,0.011053115,0.0014414118,0.0
7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,1.88,0.13607987,0.065605599,0.041505825,0.016474386,0.011053115,0.0014414118,0.0
7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.27,0.13607987,0.065605599,0.041505825,0.016474386,0.011053115,0.0014414118,0.0
7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.27,0.13607987,0.065605599,0.041505825,0.016474386,0.011053115,0.0014414118,0.0
7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.27,0.13607987,0.065605599,0.041505825,0.016474386,0.011053115,0.0014414118,0.0
38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38402,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature","Salty snacks, crackers, plain",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.28,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.68,0.25847155,0.15602536,0.054753277,0.021572323,0.016224129,0.0098990521,0.0
24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.53,0.44895118,0.3606135399999999,0.051325736,0.0164711279999999,0.010645482,0.0098990521,0.0
23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.25,0.48019414,0.4039222799999999,0.036434053,0.0186915099999999,0.011246051,0.0098990521,0.0
24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.92,0.4641945799999999,0.37729172,0.048249824,0.016468352,0.0122882429999999,0.0098990521,0.0
24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,3.06,0.3213290099999999,0.24265708,0.041043722,0.016466441,0.011262767,0.0098990521,0.0
24689,aliments infantiles,céréales et biscuits infantiles,Biscuit pour bébé,Biscuit for baby,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation,2.72,0.3213290099999999,0.24265708,0.041043722,0.016466441,0.011262767,0.0098990521,0.0
24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.53,0.4641945799999999,0.37729172,0.048249824,0.016468352,0.0122882429999999,0.0098990521,0.0
24002,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit sec à teneur garantie en vitamines,Biscuit (cookie) vitamins content guaranteed,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.67,0.3213290099999999,0.24265708,0.041043722,0.016466441,0.011262767,0.0098990521,0.0
24003,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit sec à teneur garantie en vitamines et minéraux,Biscuit (cookie) vitamins and chemical elements content guaranteed,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.53,0.44895118,0.3606135399999999,0.051325736,0.0164711279999999,0.010645482,0.0098990521,0.0
24049,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec au beurre, sablé, galette ou palet","Biscuit shortbread, with butter",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.85,0.2637264,0.16804306,0.05875058,0.0164700009999999,0.010563806,0.0098990521,0.0
